time,CDA,CU,D66,DPK,GL,PVDA,PVDD,PVV,SGP,SP,VVD
1405882802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405886402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405890002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405893602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405897202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405900802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405904401,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405908002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405911602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405915202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405918802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405922402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405926003,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405929601,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405933202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405936802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405940402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405944001,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405947602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405951202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405954801,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405958402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405962002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405965602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405969201,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405972802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405976402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405980001,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405983602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405987202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405990803,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405994402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1405998002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406001602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406005202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406008803,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406012401,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406016002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406019602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406023202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406026801,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406030402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406034002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406037602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406041202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406044802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406048402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406052002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406055602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406059202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406062801,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406066402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406070002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406073601,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406077201,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406080802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406084402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406088002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406091601,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406095201,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406098802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406102401,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406106001,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406109601,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406113202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406116801,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406120402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406124001,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406127602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406210402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406214002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406217602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406221201,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406224801,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406228402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406232001,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406235602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406239202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406242801,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406246401,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406250002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406253602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406257202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406260801,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406264402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406268002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406271602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406275202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406278802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406282401,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406286002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406289601,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406293202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406296801,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406300402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406304002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406307601,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406311202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406314801,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406318402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406322001,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406325601,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406329201,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406332801,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406336402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406340002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406343602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406347202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406350802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406354402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406358002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406361601,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406365202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406368802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406372402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406376002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406379602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406383201,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406386801,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406390402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406394001,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406397602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406401202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406404801,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406408402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406412002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406415602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406419202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406422802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406426402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406430002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406433602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406437201,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406440802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406444402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406448002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406451602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406455202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406458802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406462402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406466001,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406469602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406473202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406476801,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406480402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406484002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406487602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406491202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406494802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406498402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406502002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406505602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406509202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406512802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406516402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406520002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406523602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406527202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406530802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406534402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406538002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406541602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406545202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406548801,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406552402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406556001,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406559602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406563202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406566802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406570402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406574002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406577602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406581201,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406584802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406588402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406592001,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406595602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406599202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406602802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406606401,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406610002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406613602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406617201,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406620802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406624402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406628002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406631603,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406635202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406638802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406642402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406646002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406649603,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406653202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406656802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406660402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406664002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406667602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406671202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406674802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406678403,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406682002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406685602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406689202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406692802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406696402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406700002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406703602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406707202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406710801,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406714402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406718002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406721602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1406725203,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407498025,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407747602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407751202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407754802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407758402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407762002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407765602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407769202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407772802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407776402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407780002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407783601,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407787202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407790802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407794401,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407798002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407801602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407805201,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407808802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407812402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407816002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407819602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407823202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407826802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407830401,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407834002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407837602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407841202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407844802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407848402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407852001,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407855601,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407859202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407862802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407866401,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407870003,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407873602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407877202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407880802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407884402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407888002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407891602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407895201,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407898801,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407902402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407906001,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407909602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407913202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407916802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407920402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407924002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1407927601,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1408409087,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1408629603,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1408633202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409565602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409569202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409572802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409576402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409580002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409583602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409587202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409590802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409594401,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409598002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409601602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409605201,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409608802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409612402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409616001,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409619602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409623202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409626802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409630402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409634002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409637602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409641202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409644802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409648402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409652002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409655602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409659202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409662802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409666402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409670002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409673602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409677202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409680802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409684402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409688002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409691602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409695202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409698802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409702402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409706002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409709602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409713202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409716802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409720402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409724002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409727602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409731202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409734802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409738402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409742002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409745602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409749202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409752802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409756402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409760002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409763602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409767203,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409770802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409774402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409778002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409781602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409785202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409788802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409792402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409796002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409799602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409803202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409806802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409810402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409814002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409817602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409821203,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409824802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409828401,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409832002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409835602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409839203,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409842802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409846402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409850002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409853603,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409857202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409860802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409864402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409868002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409871602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409875202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409878802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409882402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409886002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409889601,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409893202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409896802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409900402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409904002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409907603,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409911204,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409922001,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409925602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1409929201,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1410163202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1410166802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1410170402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1410174002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1410177602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1410181202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1410184803,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1410188402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1410192002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1410195603,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1410199202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1410202802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1410206402,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1410210002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1410213602,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1410217202,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1410220802,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1410224403,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
1410228002,6845,5749,5284,3263,8861,5926,2157,733,449,5748,10015
